isotype,start,stop,plotpoint_hi,swept_haplotype,chromosome
MY18,3380992,15892220,252,TRUE,V
MY18,15892220,16012884,252,FALSE,V
MY18,16012884,16488887,252,FALSE,V
MY18,16488887,16496403,252,FALSE,V
MY18,16496403,16621614,252,FALSE,V
MY18,16621614,16770924,252,FALSE,V
MY18,16770924,16807140,252,FALSE,V
MY18,16807140,16808457,252,FALSE,V
MY18,16808457,16866168,252,FALSE,V
MY18,16866168,16869099,252,TRUE,V
MY18,16869099,17117600,252,FALSE,V
MY18,17117600,17301480,252,TRUE,V
MY18,17301480,17352425,252,FALSE,V
MY18,17352425,17361027,252,TRUE,V
MY18,17361027,17444164,252,FALSE,V
MY18,17444164,17459293,252,FALSE,V
MY18,17459293,17469782,252,FALSE,V
MY18,17469782,17843748,252,FALSE,V
MY18,17843748,17855569,252,TRUE,V
MY18,17855569,18094073,252,FALSE,V
MY18,18094073,18094271,252,FALSE,V
MY18,18094271,19285547,252,FALSE,V
MY18,19285547,19286318,252,FALSE,V
MY18,19286318,19340786,252,FALSE,V
MY18,19340786,19492589,252,FALSE,V
MY18,19492589,19662035,252,TRUE,V
MY18,19662035,19753575,252,FALSE,V
MY18,19753575,19771258,252,TRUE,V
MY18,19771258,19958383,252,FALSE,V
MY18,19958383,20081474,252,FALSE,V
MY18,20081474,20117424,252,TRUE,V
MY18,20117424,20168054,252,FALSE,V
MY18,20168054,20717424,252,TRUE,V
MY18,20717424,20923883,252,FALSE,V
MY2147,1360,547383,95,FALSE,V
MY2147,547383,572047,95,FALSE,V
MY2147,572047,968589,95,FALSE,V
MY2147,968589,968959,95,FALSE,V
MY2147,968959,1074549,95,FALSE,V
MY2147,1074549,1075261,95,TRUE,V
MY2147,1075261,1085051,95,FALSE,V
MY2147,1085051,1102858,95,FALSE,V
MY2147,1102858,1209052,95,FALSE,V
MY2147,1209052,1212934,95,TRUE,V
MY2147,1212934,1351352,95,FALSE,V
MY2147,1351352,1397344,95,TRUE,V
MY2147,1397344,1739248,95,FALSE,V
MY2147,1739248,1797224,95,TRUE,V
MY2147,1797224,1880659,95,FALSE,V
MY2147,1880659,1956464,95,TRUE,V
MY2147,1956464,2007665,95,FALSE,V
MY2147,2007665,2038399,95,TRUE,V
MY2147,2038399,2049808,95,FALSE,V
MY2147,2049808,17637429,95,TRUE,V
MY2147,17637429,17843748,95,FALSE,V
MY2147,17843748,17845265,95,TRUE,V
MY2147,17845265,17907749,95,FALSE,V
MY2147,17907749,18667951,95,TRUE,V
MY2147,18667951,18685844,95,FALSE,V
MY2147,18838806,18841466,95,FALSE,V
MY2147,18841466,19349382,95,TRUE,V
MY2147,19349382,19353213,95,FALSE,V
MY2147,19353213,19370117,95,FALSE,V
MY2147,19492589,19520259,95,FALSE,V
MY2147,19520259,19646291,95,FALSE,V
MY2147,19646291,19647131,95,TRUE,V
MY2147,19647131,19676658,95,FALSE,V
MY2147,19676658,19677229,95,TRUE,V
MY2147,19677229,19689299,95,FALSE,V
MY2147,19689299,19690352,95,TRUE,V
MY2147,19690352,19695274,95,FALSE,V
MY2147,19695274,19695657,95,TRUE,V
MY2147,19695657,20029768,95,FALSE,V
MY2147,20029768,20029830,95,TRUE,V
MY2147,20029830,20543219,95,FALSE,V
MY2147,20543219,20545151,95,TRUE,V
MY2147,20545151,20923048,95,FALSE,V
MY2147,20923048,20923883,95,FALSE,V
MY2212,405,17637429,187,TRUE,V
MY2212,17637429,17843748,187,FALSE,V
MY2212,17843748,17845265,187,TRUE,V
MY2212,17845265,17907749,187,FALSE,V
MY2212,17907749,18667951,187,TRUE,V
MY2212,18667951,18752253,187,FALSE,V
MY2212,18752253,18795314,187,FALSE,V
MY2212,18795314,18827562,187,FALSE,V
MY2212,18827562,18830587,187,FALSE,V
MY2212,18838641,18838806,187,FALSE,V
MY2212,18838806,18841466,187,FALSE,V
MY2212,18841466,19349382,187,TRUE,V
MY2212,19349382,19353569,187,FALSE,V
MY2212,19353569,19370117,187,FALSE,V
MY2212,19480272,19520259,187,FALSE,V
MY2212,19520259,19646291,187,FALSE,V
MY2212,19646291,19647131,187,TRUE,V
MY2212,19647131,19676658,187,FALSE,V
MY2212,19676658,19677229,187,TRUE,V
MY2212,19677229,19689299,187,FALSE,V
MY2212,19689299,19690352,187,TRUE,V
MY2212,19690352,19695274,187,FALSE,V
MY2212,19695274,19695657,187,TRUE,V
MY2212,19695657,20029768,187,FALSE,V
MY2212,20029768,20029830,187,TRUE,V
MY2212,20029830,20543219,187,FALSE,V
MY2212,20543219,20545151,187,TRUE,V
MY2212,20545151,20923883,187,FALSE,V
MY23,1360,547383,316,FALSE,V
MY23,547383,557126,316,FALSE,V
MY23,727283,1610052,316,FALSE,V
MY23,1610052,1611787,316,FALSE,V
MY23,1611787,1823114,316,FALSE,V
MY23,1823114,1823225,316,FALSE,V
MY23,1823225,2222591,316,FALSE,V
MY23,2222591,2301849,316,FALSE,V
MY23,2301849,2303148,316,FALSE,V
MY23,2303148,2578712,316,FALSE,V
MY23,2578712,2656062,316,FALSE,V
MY23,2656062,2665664,316,FALSE,V
MY23,2665664,2718172,316,FALSE,V
MY23,2718172,2764071,316,FALSE,V
MY23,2764071,3081423,316,FALSE,V
MY23,3081423,3217556,316,FALSE,V
MY23,3217556,3219038,316,FALSE,V
MY23,3219038,3231286,316,FALSE,V
MY23,3231286,3377790,316,FALSE,V
MY23,3377790,3755497,316,FALSE,V
MY23,3755497,3765888,316,FALSE,V
MY23,3765888,3785866,316,FALSE,V
MY23,3785866,3820236,316,FALSE,V
MY23,3820236,3985512,316,FALSE,V
MY23,3985512,4516329,316,FALSE,V
MY23,4516329,5071703,316,FALSE,V
MY23,5071703,5090716,316,FALSE,V
MY23,5090716,6697278,316,FALSE,V
MY23,6697278,14110918,316,FALSE,V
MY23,14110918,14445498,316,FALSE,V
MY23,14445498,14447413,316,FALSE,V
MY23,14447413,15138152,316,FALSE,V
MY23,15138152,15654121,316,FALSE,V
MY23,15654121,15666250,316,FALSE,V
MY23,15666250,15690345,316,FALSE,V
MY23,15690345,15719910,316,FALSE,V
MY23,15719910,15935429,316,FALSE,V
MY23,15935429,15938460,316,FALSE,V
MY23,15938460,16067402,316,FALSE,V
MY23,16067402,16318477,316,FALSE,V
MY23,16318477,16328753,316,FALSE,V
MY23,16328753,16411431,316,FALSE,V
MY23,16411431,16542871,316,FALSE,V
MY23,16542871,16743875,316,FALSE,V
MY23,16743875,16771723,316,FALSE,V
MY23,16771723,17136201,316,FALSE,V
MY23,17136201,17172248,316,FALSE,V
MY23,17172248,17238000,316,FALSE,V
MY23,17238000,17301480,316,FALSE,V
MY23,17301480,17351780,316,FALSE,V
MY23,17351780,17441075,316,FALSE,V
MY23,17441075,17493500,316,FALSE,V
MY23,17493500,17511869,316,FALSE,V
MY23,17511869,17589398,316,FALSE,V
MY23,17589398,17640769,316,FALSE,V
MY23,17640769,17740095,316,FALSE,V
MY23,17740095,18077771,316,FALSE,V
MY23,18077771,18077951,316,FALSE,V
MY23,18077951,18262339,316,FALSE,V
MY23,18262339,18375541,316,FALSE,V
MY23,18375541,18452652,316,FALSE,V
MY23,18452652,18453445,316,FALSE,V
MY23,18453445,18541956,316,FALSE,V
MY23,18541956,20923883,316,FALSE,V
MY2453,405,12689,156,FALSE,V
MY2453,12689,3203900,156,TRUE,V
MY2453,3203900,3204382,156,FALSE,V
MY2453,3204382,3277530,156,TRUE,V
MY2453,3277530,3380992,156,FALSE,V
MY2453,3380992,8304119,156,TRUE,V
MY2453,8304119,8562102,156,FALSE,V
MY2453,8562102,17910277,156,TRUE,V
MY2453,17910277,17954934,156,FALSE,V
MY2453,17954934,17955373,156,TRUE,V
MY2453,17955373,17961516,156,FALSE,V
MY2453,17961516,17963946,156,FALSE,V
MY2453,17963946,17968005,156,FALSE,V
MY2453,17968005,17968234,156,TRUE,V
MY2453,17968234,18047094,156,FALSE,V
MY2453,18047094,18047140,156,FALSE,V
MY2453,18047140,18186974,156,FALSE,V
MY2453,18186974,18187251,156,TRUE,V
MY2453,18187251,18420805,156,FALSE,V
MY2453,18420805,18579633,156,FALSE,V
MY2453,18579633,18579902,156,TRUE,V
MY2453,18579902,19040151,156,FALSE,V
MY2453,19040151,19042775,156,TRUE,V
MY2453,19042775,19098083,156,FALSE,V
MY2453,19098083,19105208,156,TRUE,V
MY2453,19105208,19210484,156,FALSE,V
MY2453,19210484,19210613,156,TRUE,V
MY2453,19210613,19643886,156,FALSE,V
MY2453,19643886,19651893,156,FALSE,V
MY2453,19651893,19683223,156,FALSE,V
MY2453,19683223,19691169,156,TRUE,V
MY2453,19691169,19695274,156,FALSE,V
MY2453,19695274,19797187,156,FALSE,V
MY2453,19797187,19947721,156,FALSE,V
MY2453,19947721,20006830,156,FALSE,V
MY2453,20006830,20150439,156,FALSE,V
MY2453,20150439,20786648,156,FALSE,V
MY2453,20786648,20913332,156,FALSE,V
MY2453,20913332,20923883,156,FALSE,V
MY2530,197706,617198,24,FALSE,V
MY2530,775248,784910,24,FALSE,V
MY2530,784910,785914,24,TRUE,V
MY2530,785914,893828,24,FALSE,V
MY2530,974781,1027351,24,FALSE,V
MY2530,1190983,1372023,24,FALSE,V
MY2530,2055615,2346372,24,FALSE,V
MY2530,2695868,2811888,24,FALSE,V
MY2530,3088974,3383774,24,FALSE,V
MY2530,3383774,4237285,24,TRUE,V
MY2530,4237285,4423513,24,FALSE,V
MY2530,4423513,8304119,24,TRUE,V
MY2530,8304119,8562102,24,FALSE,V
MY2530,8562102,16698747,24,TRUE,V
MY2530,20095795,20482075,24,FALSE,V
MY2530,20532597,20543219,24,FALSE,V
MY2530,20543219,20923883,24,TRUE,V
MY2535,405,17637429,26,TRUE,V
MY2535,17637429,17843748,26,FALSE,V
MY2535,17843748,17845265,26,TRUE,V
MY2535,17845265,17907749,26,FALSE,V
MY2535,17907749,18667951,26,TRUE,V
MY2535,18667951,18752253,26,FALSE,V
MY2535,18752253,18795314,26,FALSE,V
MY2535,18795314,18838806,26,FALSE,V
MY2535,18838806,18841466,26,FALSE,V
MY2535,18841466,19349382,26,TRUE,V
MY2535,19349382,19353569,26,FALSE,V
MY2535,19353569,19370117,26,FALSE,V
MY2535,19370117,19520259,26,FALSE,V
MY2535,19520259,19646291,26,FALSE,V
MY2535,19646291,19647131,26,TRUE,V
MY2535,19647131,19676658,26,FALSE,V
MY2535,19676658,19677229,26,TRUE,V
MY2535,19677229,19689299,26,FALSE,V
MY2535,19689299,19690352,26,TRUE,V
MY2535,19690352,19695274,26,FALSE,V
MY2535,19695274,19695657,26,TRUE,V
MY2535,19695657,20029768,26,FALSE,V
MY2535,20029768,20029830,26,TRUE,V
MY2535,20029830,20543219,26,FALSE,V
MY2535,20543219,20545151,26,TRUE,V
MY2535,20545151,20923883,26,FALSE,V
MY2573,405,15559,161,FALSE,V
MY2573,15559,39828,161,FALSE,V
MY2573,39828,784910,161,FALSE,V
MY2573,784910,785914,161,TRUE,V
MY2573,785914,898369,161,FALSE,V
MY2573,898369,1753598,161,FALSE,V
MY2573,1753598,1753615,161,TRUE,V
MY2573,1753615,2151667,161,FALSE,V
MY2573,2151667,2152678,161,TRUE,V
MY2573,2152678,2178203,161,FALSE,V
MY2573,2178203,2346372,161,FALSE,V
MY2573,2346372,2486539,161,TRUE,V
MY2573,2486539,2654533,161,FALSE,V
MY2573,2654533,2689498,161,FALSE,V
MY2573,2689498,8304119,161,TRUE,V
MY2573,8304119,8562102,161,FALSE,V
MY2573,8562102,17934770,161,TRUE,V
MY2573,17934770,17935899,161,FALSE,V
MY2573,17935899,17954934,161,FALSE,V
MY2573,17954934,17955373,161,TRUE,V
MY2573,17955373,17961516,161,FALSE,V
MY2573,17961516,17963946,161,FALSE,V
MY2573,17963946,17968005,161,FALSE,V
MY2573,17968005,17968234,161,TRUE,V
MY2573,17968234,18047094,161,FALSE,V
MY2573,18047094,18047140,161,FALSE,V
MY2573,18047140,18186974,161,FALSE,V
MY2573,18186974,18187251,161,TRUE,V
MY2573,18187251,18420805,161,FALSE,V
MY2573,18420805,18579633,161,FALSE,V
MY2573,18579633,18579902,161,TRUE,V
MY2573,18579902,19040151,161,FALSE,V
MY2573,19040151,19042775,161,TRUE,V
MY2573,19042775,19098083,161,FALSE,V
MY2573,19098083,19105208,161,TRUE,V
MY2573,19105208,19210484,161,FALSE,V
MY2573,19210484,19210613,161,TRUE,V
MY2573,19210613,19646291,161,FALSE,V
MY2573,19646291,19647131,161,TRUE,V
MY2573,19647131,19676658,161,FALSE,V
MY2573,19676658,19677229,161,TRUE,V
MY2573,19677229,19689299,161,FALSE,V
MY2573,19689299,19690352,161,TRUE,V
MY2573,19690352,19695274,161,FALSE,V
MY2573,19695274,19695657,161,TRUE,V
MY2573,19695657,20029768,161,FALSE,V
MY2573,20029768,20029830,161,TRUE,V
MY2573,20029830,20543219,161,FALSE,V
MY2573,20543219,20545151,161,TRUE,V
MY2573,20545151,20923883,161,FALSE,V
MY2585,405,1753615,66,TRUE,V
MY2585,1753615,2151667,66,FALSE,V
MY2585,2151667,2152678,66,TRUE,V
MY2585,2152678,2178203,66,FALSE,V
MY2585,2178203,2346372,66,FALSE,V
MY2585,2346372,2486539,66,TRUE,V
MY2585,2486539,2690717,66,FALSE,V
MY2585,2690717,2775272,66,FALSE,V
MY2585,2775272,2831858,66,FALSE,V
MY2585,2831858,2831954,66,TRUE,V
MY2585,2831954,3115638,66,FALSE,V
MY2585,3115638,3130780,66,FALSE,V
MY2585,3130780,3134276,66,TRUE,V
MY2585,3134276,3587159,66,FALSE,V
MY2585,3587159,3587397,66,TRUE,V
MY2585,3587397,3596263,66,FALSE,V
MY2585,3596263,3597250,66,TRUE,V
MY2585,3597250,3705768,66,FALSE,V
MY2585,3705768,3707604,66,TRUE,V
MY2585,3707604,3800554,66,FALSE,V
MY2585,3800554,3800874,66,TRUE,V
MY2585,3800874,3839600,66,FALSE,V
MY2585,3839600,3858713,66,FALSE,V
MY2585,3858713,3882462,66,FALSE,V
MY2585,3892001,18667951,66,TRUE,V
MY2585,18667951,18752253,66,FALSE,V
MY2585,18752253,18826717,66,FALSE,V
MY2585,18826717,18827562,66,FALSE,V
MY2585,18827562,18828685,66,FALSE,V
MY2585,18847195,19349382,66,TRUE,V
MY2585,19415760,19480484,66,FALSE,V
MY2585,19480484,20923883,66,TRUE,V
MY2693,405,12689,69,FALSE,V
MY2693,12689,3203900,69,TRUE,V
MY2693,3203900,3204382,69,FALSE,V
MY2693,3204382,18667951,69,TRUE,V
MY2693,18988440,19347814,69,TRUE,V
MY2693,19492589,20923883,69,TRUE,V
MY2713,405,18627106,71,TRUE,V
MY2713,18988440,19348971,71,TRUE,V
MY2713,19579479,20923883,71,TRUE,V
MY2741,405,12689,68,FALSE,V
MY2741,12689,3203900,68,TRUE,V
MY2741,3203900,3204382,68,FALSE,V
MY2741,3204382,3277530,68,TRUE,V
MY2741,3277530,3380992,68,FALSE,V
MY2741,3380992,15892220,68,TRUE,V
MY2741,15892220,16012884,68,FALSE,V
MY2741,16012884,16488887,68,FALSE,V
MY2741,16488887,16496403,68,FALSE,V
MY2741,16496403,16621614,68,FALSE,V
MY2741,16621614,16770924,68,FALSE,V
MY2741,16770924,16807140,68,FALSE,V
MY2741,16807140,16808457,68,FALSE,V
MY2741,16808457,16866168,68,FALSE,V
MY2741,16866168,16869099,68,TRUE,V
MY2741,16869099,17117600,68,FALSE,V
MY2741,17117600,17301480,68,TRUE,V
MY2741,17301480,17352425,68,FALSE,V
MY2741,17352425,17361027,68,TRUE,V
MY2741,17361027,17444164,68,FALSE,V
MY2741,17444164,17459293,68,FALSE,V
MY2741,17459293,17469782,68,FALSE,V
MY2741,17469782,17843748,68,FALSE,V
MY2741,17843748,17855569,68,TRUE,V
MY2741,17855569,18094073,68,FALSE,V
MY2741,18094073,18094271,68,FALSE,V
MY2741,18094271,19285547,68,FALSE,V
MY2741,19285547,19286318,68,FALSE,V
MY2741,19286318,19340786,68,FALSE,V
MY2741,19340786,19492589,68,FALSE,V
MY2741,19492589,19662035,68,TRUE,V
MY2741,19662035,19753575,68,FALSE,V
MY2741,19753575,19771258,68,TRUE,V
MY2741,19771258,19958383,68,FALSE,V
MY2741,19958383,20081474,68,FALSE,V
MY2741,20081474,20117424,68,TRUE,V
MY2741,20117424,20168054,68,FALSE,V
MY2741,20168054,20717424,68,TRUE,V
MY2741,20717424,20923883,68,FALSE,V
MY518,1360,18667951,251,TRUE,V
MY518,18667951,18752253,251,FALSE,V
MY518,18752253,18771619,251,FALSE,V
MY518,18838806,18841466,251,FALSE,V
MY518,18841466,19349382,251,TRUE,V
MY518,19349382,19372924,251,FALSE,V
MY518,19384270,19394412,251,FALSE,V
MY518,19394412,20923883,251,TRUE,V
MY679,405,16615012,23,TRUE,V
MY679,16615012,16810388,23,FALSE,V
MY679,16810388,16811450,23,TRUE,V
MY679,16811450,16850315,23,FALSE,V
MY679,16850315,16855053,23,TRUE,V
MY679,16855053,16964460,23,FALSE,V
MY679,16964460,16964691,23,FALSE,V
MY679,16964691,17421230,23,FALSE,V
MY679,17421230,17498695,23,TRUE,V
MY679,17498695,17919453,23,FALSE,V
MY679,17919453,17924558,23,FALSE,V
MY679,17924558,17941370,23,FALSE,V
MY679,17941370,17943562,23,FALSE,V
MY679,17943562,17981343,23,FALSE,V
MY679,17981343,17981558,23,TRUE,V
MY679,17981558,18012316,23,FALSE,V
MY679,18012316,18012393,23,FALSE,V
MY679,18012393,18101410,23,FALSE,V
MY679,18101410,18579633,23,FALSE,V
MY679,18579633,18579902,23,TRUE,V
MY679,18579902,19040151,23,FALSE,V
MY679,19040151,19042775,23,TRUE,V
MY679,19042775,19098083,23,FALSE,V
MY679,19098083,19105208,23,TRUE,V
MY679,19105208,19210484,23,FALSE,V
MY679,19210484,19210613,23,TRUE,V
MY679,19210613,19646291,23,FALSE,V
MY679,19646291,19647131,23,TRUE,V
MY679,19647131,19676658,23,FALSE,V
MY679,19676658,19677229,23,TRUE,V
MY679,19677229,19689299,23,FALSE,V
MY679,19689299,19690352,23,TRUE,V
MY679,19690352,19695274,23,FALSE,V
MY679,19695274,19695657,23,TRUE,V
MY679,19695657,20029768,23,FALSE,V
MY679,20029768,20029830,23,TRUE,V
MY679,20029830,20543219,23,FALSE,V
MY679,20543219,20923883,23,TRUE,V
MY772,405,2156939,93,TRUE,V
MY772,2157751,2346372,93,FALSE,V
MY772,2346372,2486539,93,TRUE,V
MY772,2486539,2831858,93,FALSE,V
MY772,2831858,2831954,93,TRUE,V
MY772,2831954,3115638,93,FALSE,V
MY772,3115638,3130780,93,FALSE,V
MY772,3130780,3134276,93,TRUE,V
MY772,3134276,3429517,93,FALSE,V
MY772,3430256,3587159,93,FALSE,V
MY772,3587159,3587397,93,TRUE,V
MY772,3587397,3596263,93,FALSE,V
MY772,3596263,3597250,93,TRUE,V
MY772,3597250,3680618,93,FALSE,V
MY772,3884879,17637429,93,TRUE,V
MY772,17637429,17843748,93,FALSE,V
MY772,17843748,18667951,93,TRUE,V
MY772,18667951,18752253,93,FALSE,V
MY772,18752253,18771619,93,FALSE,V
MY772,18843980,19243818,93,TRUE,V
MY772,19243818,19349382,93,FALSE,V
MY772,19492589,20029830,93,TRUE,V
MY772,20029830,20543219,93,FALSE,V
MY772,20543219,20545151,93,TRUE,V
MY772,20545151,20923883,93,FALSE,V
MY795,405,12689,253,FALSE,V
MY795,12689,3203900,253,TRUE,V
MY795,3203900,3204382,253,FALSE,V
MY795,3204382,3277530,253,TRUE,V
MY795,3277530,3380992,253,FALSE,V
MY795,3380992,15892220,253,TRUE,V
MY795,15892220,16012884,253,FALSE,V
MY795,16012884,16488887,253,FALSE,V
MY795,16488887,16496403,253,FALSE,V
MY795,16496403,16621614,253,FALSE,V
MY795,16621614,16770924,253,FALSE,V
MY795,16770924,16807140,253,FALSE,V
MY795,16807140,16808457,253,FALSE,V
MY795,16808457,16866168,253,FALSE,V
MY795,16866168,16869099,253,TRUE,V
MY795,16869099,17117600,253,FALSE,V
MY795,17117600,17301480,253,TRUE,V
MY795,17301480,17352425,253,FALSE,V
MY795,17352425,17361027,253,TRUE,V
MY795,17361027,17444164,253,FALSE,V
MY795,17444164,17459293,253,FALSE,V
MY795,17459293,17469782,253,FALSE,V
MY795,17469782,17843748,253,FALSE,V
MY795,17843748,17855569,253,TRUE,V
MY795,17855569,18094073,253,FALSE,V
MY795,18094073,18094271,253,FALSE,V
MY795,18094271,19285547,253,FALSE,V
MY795,19285547,19286318,253,FALSE,V
MY795,19286318,19340786,253,FALSE,V
MY795,19340786,19492589,253,FALSE,V
MY795,19492589,19662035,253,TRUE,V
MY795,19662035,19753575,253,FALSE,V
MY795,19753575,19771258,253,TRUE,V
MY795,19771258,19958383,253,FALSE,V
MY795,19958383,20081474,253,FALSE,V
MY795,20081474,20117424,253,TRUE,V
MY795,20117424,20168054,253,FALSE,V
MY795,20168054,20717424,253,TRUE,V
MY795,20717424,20923883,253,FALSE,V
MY920,405,784910,25,FALSE,V
MY920,784910,785914,25,TRUE,V
MY920,785914,1558638,25,FALSE,V
MY920,1558638,1559646,25,TRUE,V
MY920,1559646,1881915,25,FALSE,V
MY920,1881915,1883479,25,TRUE,V
MY920,1883479,2346372,25,FALSE,V
MY920,2346372,2486539,25,TRUE,V
MY920,2486539,2831858,25,FALSE,V
MY920,2831858,2831954,25,TRUE,V
MY920,2831954,3383774,25,FALSE,V
MY920,3383774,4237285,25,TRUE,V
MY920,4237285,4423513,25,FALSE,V
MY920,4423513,8304119,25,TRUE,V
MY920,8304119,8562102,25,FALSE,V
MY920,8562102,17910277,25,TRUE,V
MY920,17910277,17954934,25,FALSE,V
MY920,17954934,17955373,25,TRUE,V
MY920,17955373,17961516,25,FALSE,V
MY920,17961516,17963946,25,FALSE,V
MY920,17963946,17968005,25,FALSE,V
MY920,17968005,18667951,25,TRUE,V
MY920,18667951,18686449,25,FALSE,V
MY920,18771619,18828685,25,FALSE,V
MY920,18846133,18880970,25,FALSE,V
MY920,18880970,19349382,25,TRUE,V
MY920,19492589,20923883,25,TRUE,V
N2,405,18254761,175,TRUE,V
N2,18256175,18579633,175,FALSE,V
N2,18579633,18579902,175,TRUE,V
N2,18579902,19040151,175,FALSE,V
N2,19040151,19042775,175,TRUE,V
N2,19042775,19098083,175,FALSE,V
N2,19098083,19105208,175,TRUE,V
N2,19105208,19210484,175,FALSE,V
N2,19210484,19210613,175,TRUE,V
N2,19210613,19646291,175,FALSE,V
N2,19646291,19647131,175,TRUE,V
N2,19647131,19676658,175,FALSE,V
N2,19676658,19677229,175,TRUE,V
N2,19677229,19689299,175,FALSE,V
N2,19689299,19690352,175,TRUE,V
N2,19690352,19695274,175,FALSE,V
N2,19695274,19695657,175,TRUE,V
N2,19695657,20029768,175,FALSE,V
N2,20029768,20029830,175,TRUE,V
N2,20029830,20543219,175,FALSE,V
N2,20543219,20545151,175,TRUE,V
N2,20545151,20923883,175,FALSE,V
NIC1,405,1883479,20,TRUE,V
NIC1,1883479,2346372,20,FALSE,V
NIC1,2346372,2486539,20,TRUE,V
NIC1,2486539,2831858,20,FALSE,V
NIC1,2831858,2831954,20,TRUE,V
NIC1,2831954,3115638,20,FALSE,V
NIC1,3115638,3130780,20,FALSE,V
NIC1,3130780,3134276,20,TRUE,V
NIC1,3134276,3205425,20,FALSE,V
NIC1,3377008,3428541,20,FALSE,V
NIC1,3428541,3587159,20,FALSE,V
NIC1,3587159,3587397,20,TRUE,V
NIC1,3587397,3596263,20,FALSE,V
NIC1,3596263,3597250,20,TRUE,V
NIC1,3597250,3705768,20,FALSE,V
NIC1,3705768,13812020,20,TRUE,V
NIC1,13812020,14036923,20,FALSE,V
NIC1,14036923,16733898,20,TRUE,V
NIC1,16736249,16808457,20,FALSE,V
NIC1,16808457,16811450,20,TRUE,V
NIC1,16811450,16881650,20,FALSE,V
NIC1,16882081,17212528,20,FALSE,V
NIC1,17212528,17226080,20,FALSE,V
NIC1,17226080,17238042,20,FALSE,V
NIC1,17238042,17245508,20,FALSE,V
NIC1,17799435,18005318,20,FALSE,V
NIC1,18009906,18035219,20,FALSE,V
NIC1,18035219,18037181,20,TRUE,V
NIC1,18037181,18579633,20,FALSE,V
NIC1,18579633,18579902,20,TRUE,V
NIC1,18579902,19040151,20,FALSE,V
NIC1,19040151,19042775,20,TRUE,V
NIC1,19042775,19098083,20,FALSE,V
NIC1,19098083,19105208,20,TRUE,V
NIC1,19105208,19210484,20,FALSE,V
NIC1,19210484,19210613,20,TRUE,V
NIC1,19210613,19646291,20,FALSE,V
NIC1,19646291,19647131,20,TRUE,V
NIC1,19647131,19676658,20,FALSE,V
NIC1,19676658,19677229,20,TRUE,V
NIC1,19677229,19689299,20,FALSE,V
NIC1,19689299,19690352,20,TRUE,V
NIC1,19690352,19695274,20,FALSE,V
NIC1,19695274,19695657,20,TRUE,V
NIC1,19695657,20029768,20,FALSE,V
NIC1,20029768,20029830,20,TRUE,V
NIC1,20029830,20543219,20,FALSE,V
NIC1,20543219,20545151,20,TRUE,V
NIC1,20545151,20923883,20,FALSE,V
NIC1049,405,15559,162,FALSE,V
NIC1049,15559,39828,162,FALSE,V
NIC1049,39828,784910,162,FALSE,V
NIC1049,784910,785914,162,TRUE,V
NIC1049,785914,898369,162,FALSE,V
NIC1049,898369,1753598,162,FALSE,V
NIC1049,1753598,1753615,162,TRUE,V
NIC1049,1753615,2151667,162,FALSE,V
NIC1049,2151667,2152678,162,TRUE,V
NIC1049,2152678,2178203,162,FALSE,V
NIC1049,2178203,2346372,162,FALSE,V
NIC1049,2346372,2486539,162,TRUE,V
NIC1049,2486539,2654533,162,FALSE,V
NIC1049,2654533,2689498,162,FALSE,V
NIC1049,2689498,8304119,162,TRUE,V
NIC1049,8304119,8562102,162,FALSE,V
NIC1049,8562102,17934770,162,TRUE,V
NIC1049,17934770,17935899,162,FALSE,V
NIC1049,17935899,17954934,162,FALSE,V
NIC1049,17954934,17955373,162,TRUE,V
NIC1049,17955373,17961516,162,FALSE,V
NIC1049,17961516,17963946,162,FALSE,V
NIC1049,17963946,17968005,162,FALSE,V
NIC1049,17968005,17968234,162,TRUE,V
NIC1049,17968234,18047094,162,FALSE,V
NIC1049,18047094,18047140,162,FALSE,V
NIC1049,18047140,18186974,162,FALSE,V
NIC1049,18186974,18187251,162,TRUE,V
NIC1049,18187251,18420805,162,FALSE,V
NIC1049,18420805,18579633,162,FALSE,V
NIC1049,18579633,18579902,162,TRUE,V
NIC1049,18579902,19040151,162,FALSE,V
NIC1049,19040151,19042775,162,TRUE,V
NIC1049,19042775,19098083,162,FALSE,V
NIC1049,19098083,19105208,162,TRUE,V
NIC1049,19105208,19210484,162,FALSE,V
NIC1049,19210484,19210613,162,TRUE,V
NIC1049,19210613,19646291,162,FALSE,V
NIC1049,19646291,19647131,162,TRUE,V
NIC1049,19647131,19676658,162,FALSE,V
NIC1049,19676658,19677229,162,TRUE,V
NIC1049,19677229,19689299,162,FALSE,V
NIC1049,19689299,19690352,162,TRUE,V
NIC1049,19690352,19695274,162,FALSE,V
NIC1049,19695274,19695657,162,TRUE,V
NIC1049,19695657,20029768,162,FALSE,V
NIC1049,20029768,20029830,162,TRUE,V
NIC1049,20029830,20543219,162,FALSE,V
NIC1049,20543219,20545151,162,TRUE,V
NIC1049,20545151,20923883,162,FALSE,V
NIC1107,1360,547383,169,FALSE,V
NIC1107,547383,572047,169,FALSE,V
NIC1107,572047,968589,169,FALSE,V
NIC1107,968589,968959,169,FALSE,V
NIC1107,968959,1074549,169,FALSE,V
NIC1107,1074549,1075261,169,TRUE,V
NIC1107,1075261,2123678,169,FALSE,V
NIC1107,2123678,2174983,169,TRUE,V
NIC1107,2174983,2312433,169,FALSE,V
